10.47833,12.50979
11.94335,13.096193
15.6303,8.4812
10.3355,18.2482
10.3053,15.4899
11.484001,21.7974
11.09724,12.99939
22.163,8.8503
12.9245,13.66786
13.645,17.1142
11.45730611,12.981446
19.8971,7.5297
11.357207,13.32869
17.7498,10.2629
7.5889,16.9325
11.00507,13.17491
14.7591,2.128
15.1843,8.3094
13.4127,12.34622
6.3343,2.587
16.0219,9.5061
11.380511,12.0319
13.0385,16.6832
11.34215,14.02938
11.6813,10.4435
13.8185,21.5244
20.7759,19.6286
12.4995,14.1843
12.03091,12.32127
14.2663,23.638
15.9595,15.2447
11.524154,13.030331
19.9959,18.5816
10.3808,2.566
11.508297,9.288
2.2404,15.4014
15.8761,13.0650277
11.420859,12.99069
9.1054,12.40234
17.3984,16.5207
13.8382,11.2183
12.6422,18.3236
3.965,15.5414
5.7995,13.104199
10.61946,18.4787
11.13907,11.6111
10.78719,7.2337
10.3413,12.65991
8.2909,22.9746
11.428006,13.071321
10.263,12.52786
21.74,16.6439
4.1804,18.0982
9.0724,16.3719
21.896,15.9025
21.0014,15.6339
16.1209,12.83009
13.3721,10.3458
10.0289,8.7984
11.53046,13.82143
6.0823,12.52608
1.325,13.19946
15.052,18.5684
3.5685,6.1801
9.3841,15.9282
11.81132,13.18468
18.5617,7.1435
8.864,3.7234
6.0217,12.42416
11.72811,13.18935
17.99,3.9112
11.77142,12.81882
16.889,9.7682
12.9774,14.9755
8.992,23.113
10.84587,18.5148
7.6908,14.2731
19.2766,6.3116
12.31067,7.1323
21.703,15.284
10.673,12.82508
22.549,11.6565
11.56783,13.0626578
5.1439,21.3712
11.535052,9.7221
12.7055,18.181
8.0297,9.7474
20.2017,9.8824
6.5231,14.4687
11.478014,13.073466
2.2249,16.2525
11.02661,14.0782
10.95164,17.4199
17.8394,17.2526
8.7263,17.711
8.7908,23.77
-0.612,13.9076
-0.099,10.8612
21.0558,10.5136
1.109,14.04824
10.83189,16.3136
14.4973,10.5253
1.6283,16.7795
1.9633,6.4362
10.96629,12.73345
11.59983,13.16519
11.25021,13.35955
13.0026,13.5879
13.1678,7.2566
11.438856,13.44427
14.2283,15.5675
15.8461,13.62918
9.8767,2.597
11.433351,8.8016
12.25636,13.3642
6.5722,12.8984
13.9655,18.1583
5.7926,15.5408
9.9381,2.796
11.61648,12.64089
21.941,7.4369
3.3951,16.5747
22.347,18.0741
9.5226,8.6359
11.446188,13.44027
6.6563,10.4836
6.1301,12.70432
10.0107,17.6437
14.3469,9.4304
3.8034,15.6543
3.6406,8.3859
7.6561,9.4926
10.74409,3.6552
8.2407,23.667
12.13201,12.24441
5.0421,20.1761
16.3532,13.44861
10.1577,17.2402
20.0634,19.2101
9.1354,3.6537
14.507,5.4849
0.638,13.53398
11.4639928,12.94667
10.61799,19.2876
11.3199,13.0644322
10.98098,12.91107
11.75954,12.70247
5.9004,21.9589
11.34975,13.131762
2.7863,12.1651
1.22,17.1522
20.7367,6.4292
10.77692,13.19867
12.33701,13.106109
11.16928,18.0138
10.3003,13.74205
10.85939,17.5342
11.417416,13.009547
10.45969,7.9612
10.74493,8.4796
10.69107,11.6195
9.9905,13.91608
3.1215,19.5816
3.7808,18.776
8.2964,11.5799
19.6177,14.6186
5.9113,4.9273
14.4567,10.1673
11.11995,13.61131
11.69913,18.2205
11.393763,13.005778
12.08841,13.39185
11.60973,12.83118
11.96517,13.01675
13.3788,17.6987
14.2304,16.1617
7.5259,15.2451
13.1047,13.080292
5.9976,21.5974
9.3678,3.7956
2.1482,9.2385
6.6559,15.9826
2.9679,19.8079
12.04877,11.9197
2.1919,17.9525
12.7352,17.8342
4.4458,20.2843
7.3069,9.8235
10.52888,7.1914
11.7029,13.074315
8.3824,14.3832
15.7229,10.8918
9.8851,9.1576
11.70741,7.531
8.4537,2.581
13.9767,8.293
11.503555,18.5299
16.896,3.7023
7.5621,9.5547
10.54092,12.5332
6.8911,5.8644
1.388,13.26785
21.796,11.9907
19.466,17.9266
7.3948,9.7904
7.192,9.2387
1.387,14.0346
12.31724,12.897
11.70874,14.6608
7.6374,15.0183
14.7342,13.71698
6.6837,5.2693
13.6361,8.8344
10.1166,8.8356
15.1673,4.8922
11.90903,13.17171
11.31583,13.34185
9.5618,22.9688
11.420894,14.4572
10.54256,18.9776
13.9014,4.1982
10.0191,14.1269
12.5695,18.3492
5.2069,21.399
19.3138,16.7919
22.589,13.24137
11.471286,12.90011
11.05906,13.18136
7.7455,16.1268
12.8979,9.0058
11.543525,12.0455
11.428858,12.985619
11.67913,12.963879
7.7247,15.8476
11.70183,13.43249
20.9038,3.6846
12.32438,13.93755
21.564,14.5282
7.2298,9.5546
8.6418,15.6727
11.31404,12.91652
9.4021,15.0185
7.0066,16.9018
11.43808,17.4555
11.22097,11.6735
11.7191,13.23372
10.99285,15.5409
4.246,16.2823
11.96656,12.57736
10.99162,12.09998
11.07626,13.23561
12.9742,13.49246
7.1426,10.8814
16.8186,15.4626
13.2317,18.6175
2.5434,17.4376
5.8032,12.82095
13.3665,8.9883
11.69414,13.31159
14.3694,13.73231
7.6701,4.8417
16.3807,17.657
12.07948,14.6905
3.8921,5.9417
16.4985,15.6819
12.32938,8.4348
22.484,10.7358
11.71546,6.0806
2.4351,16.0922
11.82269,12.20592
13.2077,13.41766
21.0039,14.8791
2.9129,10.152
12.6524,17.688
11.510188,13.146635
16.5673,9.4553
8.1506,10.9397
14.6351,8.8161
14.7083,3.5778
15.4345,14.7883
12.17501,12.59526
10.62396,12.71237
11.70772,14.1375
12.9985,12.14348
14.6847,17.6971
16.7028,15.9288
9.1404,12.72131
16.573,22.9466
12.7663,14.02424
10.51437,6.7231
20.9886,12.63781
12.17441,2.628
8.0073,16.0938
15.8231,17.9047
7.3274,19.9226
16.9413,15.1242
16.6486,12.39753
7.0346,9.9635
12.06887,13.68827
7.3694,7.4957
14.0063,17.4569
12.6358,11.4196
10.8122,12.972488
21.0753,17.3726
11.09307,13.130045
11.31296,13.20768
11.85376,12.93349
12.07414,11.9145
12.1653,12.8131
15.9839,10.5075
11.490985,20.9121
2.3736,13.0581436
15.4484,16.0462
10.1941,12.1286
21.592,16.4963
6.2751,14.9124
19.7827,8.4723
11.75244,12.3133
15.9957,14.6563
17.8265,6.8366
9.9967,16.3306
7.1739,14.6867
11.63483,9.6056
11.27902,13.074627
13.4499,8.8887
15.5818,16.4728
9.7277,12.8995
11.56624,13.02056
11.446511,13.048519
10.57187,13.5706
11.446975,13.3192
11.60625,12.964811
12.36364,12.92525
16.1418,15.9173
20.9351,11.1303
11.56388,12.95427
17.5573,12.9145
8.641,12.70761
8.599,4.1117
11.57507,12.41321
2.7325,12.5867
12.6745,14.8301
22.914,16.285
2.6133,8.8238
8.6521,17.007
15.3925,16.7672
13.659,13.014043
15.6018,21.934
14.8925,23.738
20.7731,18.2261
11.539178,14.167
10.60687,14.5778
19.8337,10.0256
2.7914,13.66575
13.4677,8.6245
6.6517,11.3163
6.7775,23.121
1.258,7.4384
21.958,15.1125
13.9725,7.2509
8.1111,1.838
16.7459,13.28682
10.95013,13.7773
3.8499,7.2416
14.9666,9.0959
20.7287,12.83062
3.0557,14.9976
10.1764,14.9036
5.019,20.0474
12.08632,12.70935
6.8731,15.4376
11.21859,13.27558
15.4556,8.3852
13.2021,8.7273
11.57689,13.91587
8.1838,8.7064
17.6459,19.3324
8.2572,8.7967
12.6057,13.64678
13.074,12.81414
20.6849,12.0237
2.0835,14.2754
15.0199,21.2472
13.3243,9.2436
12.05658,13.22713
10.63919,13.64509
12.2066,11.4582
10.66135,12.52768
2.6653,12.65685
11.31435,26.122
11.7652,12.77338
11.33497,13.49604
2.5036,16.0521
11.74871,13.16731
15.2248,16.4527
11.78629,14.3305
12.10131,6.7354
11.34854,12.95597
9.4192,22.2005
15.8695,10.7261
7.6855,20.8611
6.9707,11.5952
10.74906,18.3903
11.373391,12.85093
5.3103,14.1071
2.261,9.2483
10.3039,6.6849
12.8906,12.92447
11.56076,15.642
10.82838,13.45283
19.5103,6.0623
14.1992,1.386
14.6566,5.2833
22.878,12.0505
12.9656,17.5189
15.6663,11.6466
11.89798,12.77273
3.1465,8.2315
11.63575,12.20499
8.1152,9.6319
18.391,20.2254
11.68949,13.93904
6.3769,10.6341
11.482487,12.84717
12.04267,22.8772
10.4,13.98561
10.98877,12.032
17.9302,20.4878
7.9499,11.3914
15.9098,12.66245
5.2521,6.1314
2.2025,14.41
3.2768,18.4505
11.470052,13.0639336
3.6275,7.6286
9.7862,7.1538
0.405,7.1948
5.9444,5.6193
11.410524,13.037662
11.438355,13.0794
8.2482,16.4314
7.4654,9.549
7.5617,14.9132
7.2554,10.743
12.43458,12.80692
9.9026,14.775
10.728,7.9171
12.36581,13.44383
14.2798,18.0508
8.2498,11.9116
12.6054,23.91
21.3385,16.9968
11.14512,13.50103
14.0597,16.5671
8.8699,8.7703
6.5987,3.007
21.679,16.7006
13.6897,9.3125
7.969,13.74694
10.99358,12.74835
11.86128,13.2346
10.3907,12.60093
0.62,7.6176
11.48736,13.0586269
12.18322,19.5499
15.2795,14.4001
6.4194,23.291
10.58995,12.19255
14.2716,15.6863
14.8344,11.7255
7.9125,9.586
11.62238,14.3128
9.9422,14.8595
3.7363,13.30334
8.9685,15.4969
7.6105,2.835
17.117,4.6148
4.811,21.8445
7.8606,3.266
6.9105,10.0719
16.5448,7.1386
15.9665,10.7113
7.1791,15.5649
12.34209,13.23539
6.8855,11.0353
9.538,9.4338
11.91516,12.70392
13.2394,17.6542
6.3245,20.8945
11.22376,13.27791
11.04546,13.84401
12.10755,0.089
11.33121,13.69195
6.2648,11.0451
20.288,18.1317
5.9869,7.6389
12.13549,13.43403
11.72462,12.84103
6.0375,21.3678
17.2177,13.62987
10.4394,13.5582
20.5952,9.282
11.03908,12.89693
10.54055,12.78145
19.6964,17.2733
10.51507,13.3911
10.85248,8.3282
16.7557,5.8161
11.68794,12.50741
12.7804,17.7162
15.2122,9.5295
2.1721,6.8817
17.6698,21.5938
